rank,corpus_lemma,count,per_million,source_id
561,а-рҵаҩы́,2450,227.2,SRC-010
562,а-х·ша-ра́,2449,227.1,SRC-010
563,хы́хь,2443,226.6,SRC-010
564,а́-ҵәах-ра,2438,226.1,SRC-010
565,а-зы·к-ра́,2435,225.8,SRC-010
566,а-ҭа·ҵа-ра́,2429,225.3,SRC-010
567,а-зы́н,2427,225.1,SRC-010
568,а-ка́·жь-ра,2426,225.0,SRC-010
569,а-ҭ·а́а-ра,2418,224.2,SRC-010
570,а-сове́т,2407,223.2,SRC-010
571,а́-шьҭа·ҵа-ра,2407,223.2,SRC-010
572,а-хы́-заа-ра,2405,223.0,SRC-010
573,а-гәа́ла·р:шәа-ра,2403,222.9,SRC-010
574,а-ны́·жь-ра,2403,222.9,SRC-010
575,а-дәы́қә·ҵа-ра,2402,222.8,SRC-010
576,убра́,2399,222.5,SRC-010
577,хара́,2398,222.4,SRC-010
578,а́-ҧсах-ра,2390,221.6,SRC-010
579,а-ҵыхәтәантәи́,2380,220.7,SRC-010
580,уажәра́анӡа,2380,220.7,SRC-010
581,а́·цәажәа-ра,2373,220.1,SRC-010
582,а-жьа-ра́,2370,219.8,SRC-010
583,а-ҿа́а·ха-ра,2370,219.8,SRC-010
584,а-иа́,2368,219.6,SRC-010
585,Аллаҳ,2365,219.3,SRC-010
586,а-хы́л·ҵ-ра,2362,219.1,SRC-010
587,а́хьтә,2361,219.0,SRC-010
588,а-мини́стр,2358,218.7,SRC-010
589,а-ҭа́ца,2354,218.3,SRC-010
590,а́иуа,2354,218.3,SRC-010
591,зны́к,2346,217.6,SRC-010
592,а́-ҕба,2338,216.8,SRC-010
593,а-ӡ-ра́,2336,216.6,SRC-010
594,а-ӡи́ас,2331,216.2,SRC-010
595,а-фырха́ҵа,2329,216.0,SRC-010
596,а́ктәи,2327,215.8,SRC-010
597,а-за-ра́,2326,215.7,SRC-010
598,а́-шкәакәа,2321,215.2,SRC-010
599,шьоукы́,2320,215.2,SRC-010
600,аиҳа-заа-ра́,2318,215.0,SRC-010
601,а-зы́·ҟа·ҵа-ра,2311,214.3,SRC-010
602,а-гәы́ҕ-ра,2309,214.1,SRC-010
603,а́-ҳарак,2306,213.9,SRC-010
604,а-ҭа·гы́ла-заа-ра,2304,213.7,SRC-010
605,ҽна́к,2302,213.5,SRC-010
606,а-жәы́тә,2295,212.8,SRC-010
607,а́-ц·у-ра,2288,212.2,SRC-010
608,а́и·з·га-ра,2283,211.7,SRC-010
609,а́ҧхьаҟа,2269,210.4,SRC-010
610,аа́·хәа-ра,2267,210.2,SRC-010
611,а-гәа́анагара,2264,210.0,SRC-010
612,а-ха·гы́ла-заа-ра,2263,209.9,SRC-010
613,Чагә,2255,209.1,SRC-010
614,а-ҭа·шәа-ра́,2251,208.8,SRC-010
615,а-кы́л·с-ра,2248,208.5,SRC-010
616,хазы́,2236,207.4,SRC-010
617,а-респу́блика,2232,207.0,SRC-010
618,а́-уадаҩ,2231,206.9,SRC-010
619,а-ха·гы́ла-ра,2224,206.3,SRC-010
620,а-шәа́қь,2223,206.2,SRC-010
621,а́у,2218,205.7,SRC-010
622,а-ны́·ла-ра,2217,205.6,SRC-010
623,а-ҽ·а·з·к-ра́,2217,205.6,SRC-010
624,а́-қә·р:гыла-ра,2217,205.6,SRC-010
625,ашьшьы́ҳәа,2212,205.1,SRC-010
626,Қырҭтәыла,2212,205.1,SRC-010
627,уа́анӡа,2195,203.6,SRC-010
628,а́-мз,2189,203.0,SRC-010
629,а́-гәаҕь-ра,2185,202.6,SRC-010
630,а-ны́шә,2184,202.5,SRC-010
631,а-гәы́ҕра,2183,202.5,SRC-010
632,а́втор,2182,202.4,SRC-010
633,а-шә-ра́,2175,201.7,SRC-010
634,а-ҭа́аҩ,2173,201.5,SRC-010
635,а́ҳәа,2172,201.4,SRC-010
636,а́-ла·гыла-ра,2170,201.2,SRC-010
637,а-ҭы́нч,2169,201.2,SRC-010
638,а-на́га,2165,200.8,SRC-010
639,а-лаҧш-ра́,2160,200.3,SRC-010
640,а́-мариа,2160,200.3,SRC-010
641,а́-г·ха-ра,2157,200.0,SRC-010
642,а-ҭахы́·ха-ра,2155,199.9,SRC-010
643,а́-мацара,2149,199.3,SRC-010
644,а-дҵа́,2141,198.6,SRC-010
645,а́-наскьа-ра,2136,198.1,SRC-010
646,а-х·ҳәаа-ра́,2135,198.0,SRC-010
647,а-хаҭа́рнак,2131,197.6,SRC-010
648,аҵы́хәтәан,2130,197.5,SRC-010
649,а́шара,2124,197.0,SRC-010
650,ибзи́аны,2122,196.8,SRC-010
651,а-газе́ҭ,2121,196.7,SRC-010
652,а-ҭа́кәажә,2119,196.5,SRC-010
653,а́-д·ҳәала-заа-ра,2117,196.3,SRC-010
654,а-гәырҩа́,2115,196.1,SRC-010
655,а́ила·га-ра,2114,196.1,SRC-010
656,а-хы́·ла-ра,2109,195.6,SRC-010
657,ра́ҧхьаӡа,2107,195.4,SRC-010
658,а-қьы́шә,2101,194.8,SRC-010
659,а-ҵакы́,2099,194.7,SRC-010
660,а-ҽ·а·зы·к-ра́,2097,194.5,SRC-010
661,иахьагьы́,2094,194.2,SRC-010
662,ҿы́ц,2093,194.1,SRC-010
663,зны́-зынла,2092,194.0,SRC-010
664,а́-цәгьара,2086,193.5,SRC-010
665,а́аигәа-ра,2085,193.4,SRC-010
666,а-ка́·ҳа-ра,2083,193.2,SRC-010
667,а́-ҟаҧшь,2077,192.6,SRC-010
668,а-ны́·р-ра,2076,192.5,SRC-010
669,а-закәа́н,2071,192.1,SRC-010
670,а-хра́,2070,192.0,SRC-010
671,а́-хәмар-ра,2070,192.0,SRC-010
672,а́-хра,2067,191.7,SRC-010
673,а́из·га-ра,2066,191.6,SRC-010
674,изба́н,2063,191.3,SRC-010
675,а-ны́ҟә·га-ра,2061,191.1,SRC-010
676,а-ҿа́р,2061,191.1,SRC-010
677,а́-ла·хәы-заа-ра,2057,190.8,SRC-010
678,а́-ҵа·ла-ра,2056,190.7,SRC-010
679,ҳа́и,2055,190.6,SRC-010
680,а-ҳәы́с,2054,190.5,SRC-010
681,а-гәа́ҟра,2052,190.3,SRC-010
682,а-хантәаҩы́,2051,190.2,SRC-010
683,а-ҭы́нчра,2048,189.9,SRC-010
684,а́-ҵа,2048,189.9,SRC-010
685,а́-мчра,2040,189.2,SRC-010
686,а-ҧхьа-ра́,2038,189.0,SRC-010
687,а́-қә·р:шәа-ра,2038,189.0,SRC-010
688,а́асҭа,2037,188.9,SRC-010
689,а́-лашьца-ра,2032,188.4,SRC-010
690,Леуанти,2029,188.2,SRC-010
691,а-з·аа-ра́,2027,188.0,SRC-010
692,а-хыҧхьаӡа́ра,2020,187.3,SRC-010
693,а́-кә·р:ша-ра,2014,186.8,SRC-010
694,а́и·д·кыла-ра,2013,186.7,SRC-010
695,а́-ҩбатәи,2012,186.6,SRC-010
696,а́-хьанҭа,2011,186.5,SRC-010
697,еиҭа́,2008,186.2,SRC-010
698,а́-қә·х-ра,2001,185.6,SRC-010
699,а́-ссир,1998,185.3,SRC-010
700,аа·ӡа-ра́,1998,185.3,SRC-010
701,а-зе́иҧш,1997,185.2,SRC-010
702,а-цә·к-ра́,1989,184.5,SRC-010
703,а-ҭа·гы́ла-ра,1988,184.4,SRC-010
704,а-цара́,1985,184.1,SRC-010
705,а-гәа́ҟ-ра,1980,183.6,SRC-010
706,Сасрыҟәа,1978,183.4,SRC-010
707,абра́ҟа,1972,182.9,SRC-010
708,а́-џь,1971,182.8,SRC-010
709,а-ҿа́,1969,182.6,SRC-010
710,а-гәы́ҧ,1964,182.1,SRC-010
711,а-ҿы́·х-ра,1959,181.7,SRC-010
712,а-ры́цҳа·шьа-ра,1955,181.3,SRC-010
713,акы́раамҭа,1953,181.1,SRC-010
714,а́-д·тәала-ра,1951,180.9,SRC-010
715,а-з·ха-ра́,1950,180.8,SRC-010
716,мшәа́н,1946,180.5,SRC-010
717,а-ны́·ҧш-ра,1944,180.3,SRC-010
718,а-ҩа́шьа-ра,1944,180.3,SRC-010
719,иахьатәи́,1944,180.3,SRC-010
720,а-ры́цҳара,1942,180.1,SRC-010
721,а́-иа·га-ра,1936,179.5,SRC-010
722,а-ҭыҧҳа́,1933,179.3,SRC-010
723,а-шәы́шықәса,1931,179.1,SRC-010
724,а-са-ра́,1930,179.0,SRC-010
725,а-ҽы́·ҭа-ра,1928,178.8,SRC-010
726,а-н·кы́ла-ра,1925,178.5,SRC-010
727,а-лахьынҵа́,1924,178.4,SRC-010
728,а-ҵа́,1922,178.2,SRC-010
729,а-шьамхы́,1921,178.2,SRC-010
730,а-џьаба́а,1919,178.0,SRC-010
731,а-шәы́-заа-ра,1917,177.8,SRC-010
732,а-чы́·ча-ра,1916,177.7,SRC-010
733,Асҭамыр,1916,177.7,SRC-010
734,ҵаҟа́,1916,177.7,SRC-010
735,а-цәа́жәара,1915,177.6,SRC-010
736,а-ҿ·иа-ра́,1915,177.6,SRC-010
737,а-ма́л,1911,177.2,SRC-010
738,а́-маӡа,1910,177.1,SRC-010
739,а́а·шьҭ-ра,1910,177.1,SRC-010
740,а-ҵы́с,1909,177.0,SRC-010
741,а́-ҧа,1908,176.9,SRC-010
742,а́иҿкаара,1907,176.9,SRC-010
743,а-цәы́·ӡ-ра,1906,176.8,SRC-010
744,а-ны́ха,1903,176.5,SRC-010
745,ҩаҧхьа́,1903,176.5,SRC-010
746,а-да́ҟьа,1891,175.4,SRC-010
747,а́-ла·ҳәа-ра,1891,175.4,SRC-010
748,а-ҭ·ҵаа-ра́,1888,175.1,SRC-010
749,а́-қәра,1886,174.9,SRC-010
750,а-ра́,1883,174.6,SRC-010
751,а́-л·р:га-ра,1878,174.2,SRC-010
752,а-хаҵкы́,1877,174.1,SRC-010
753,а-ҭаацәара́,1876,174.0,SRC-010
754,а́-кә·ша-ра,1869,173.3,SRC-010
755,руакы́,1869,173.3,SRC-010
756,а́-на·ҧш-ра,1867,173.1,SRC-010
757,а-уаҩы́тәыҩса,1866,173.1,SRC-010
758,а́-т-ра,1865,173.0,SRC-010
759,нахы́с,1863,172.8,SRC-010
760,да́араӡа,1860,172.5,SRC-010
761,а-қәа́,1859,172.4,SRC-010
762,С.,1858,172.3,SRC-010
763,а-ды́р,1853,171.8,SRC-010
764,ра́ҧхьатәи,1853,171.8,SRC-010
765,а-з·ҳа-ра́,1843,170.9,SRC-010
766,а́и·қә·р:шәа-ра,1837,170.4,SRC-010
767,а́-ц,1835,170.2,SRC-010
768,а́ҳра,1835,170.2,SRC-010
769,а-цәаҳәа́,1832,169.9,SRC-010
770,а́шәа-ра,1828,169.5,SRC-010
771,а́и·лы·р:га-ра,1825,169.3,SRC-010
772,а́-ҧш,1822,169.0,SRC-010
773,а́-ӡ-ра,1822,169.0,SRC-010
774,а-ркы-заа-ра́,1821,168.9,SRC-010
775,а́илкаа,1807,167.6,SRC-010
776,а́-на·тәа-ра,1806,167.5,SRC-010
777,а-шьаҿа́,1805,167.4,SRC-010
778,а́-бз,1803,167.2,SRC-010
779,а́-ла·с-ра,1803,167.2,SRC-010
780,а́-жә·ла-ра,1800,166.9,SRC-010
781,а́иха-ра,1800,166.9,SRC-010
782,а-қьаа́д,1795,166.5,SRC-010
783,а-уааҧсы́ра,1794,166.4,SRC-010
784,а́а·ҧхьа-ра,1791,166.1,SRC-010
785,еиҳа́рак,1790,166.0,SRC-010
786,а-кьа́ҿ,1788,165.8,SRC-010
787,Иисус,1780,165.1,SRC-010
788,а́у·шьҭ-ра,1775,164.6,SRC-010
789,а-гәы́рҕьара,1774,164.5,SRC-010
790,а́-ц·т-ра,1767,163.9,SRC-010
791,а-ҳа́мҭа,1765,163.7,SRC-010
792,а́-ҳәҳәа-ра,1764,163.6,SRC-010
793,Алиас,1763,163.5,SRC-010
794,а-ҿа·ҵа-ра́,1762,163.4,SRC-010
795,а-ҵәца́,1759,163.1,SRC-010
796,а-ҿа·ҳәа-ра́,1757,162.9,SRC-010
797,а́-л·каа-ра,1757,162.9,SRC-010
798,а-р:ҵа-ра́,1756,162.9,SRC-010
799,а-шәа́рҭа,1756,162.9,SRC-010
800,а́-фатә,1752,162.5,SRC-010
801,а-ҟьа-ра́,1751,162.4,SRC-010
802,а́-қә·ха-ра,1751,162.4,SRC-010
803,а-ҷы́да,1749,162.2,SRC-010
804,а́-қәшаҳаҭ·ха-ра,1749,162.2,SRC-010
805,а́ил·р:га-ра,1748,162.1,SRC-010
806,ааигәа́,1748,162.1,SRC-010
807,а́-ҵаҟа,1745,161.8,SRC-010
808,а́и·га-ра,1735,160.9,SRC-010
809,а́-гьежь-ра,1734,160.8,SRC-010
810,а́-уаажәлар,1728,160.3,SRC-010
811,а-ж-ра́,1725,160.0,SRC-010
812,а-ч-ра́,1722,159.7,SRC-010
813,а́-ла·гыла-заа-ра,1721,159.6,SRC-010
814,а-ҩе́и-ра,1720,159.5,SRC-010
815,а-ҵаҩы́,1720,159.5,SRC-010
816,а́-бааҧс,1719,159.4,SRC-010
817,а-колнха́ра,1718,159.3,SRC-010
818,Москва,1716,159.1,SRC-010
819,а-ҵа́а-ра,1715,159.0,SRC-010
820,а-хша́ра,1710,158.6,SRC-010
821,абыржәы́,1706,158.2,SRC-010
822,а́-ӡырҩ-ра,1705,158.1,SRC-010
823,а́-ҵәца,1701,157.8,SRC-010
824,а-х·ҵәа-ра́,1696,157.3,SRC-010
825,а-ҳәатәы́,1692,156.9,SRC-010
826,а-у́бла,1691,156.8,SRC-010
827,а́-қә·ҵ-ра,1690,156.7,SRC-010
828,а-хақәи́ҭра,1689,156.6,SRC-010
829,а́-бҕа,1689,156.6,SRC-010
830,а-у́сбарҭа,1686,156.4,SRC-010
831,а́иҭа·ҳәа-ра,1683,156.1,SRC-010
832,Платон,1683,156.1,SRC-010
833,а-ш-ра́,1678,155.6,SRC-010
834,уажәы́-уажәы́,1678,155.6,SRC-010
835,а-культу́ра,1676,155.4,SRC-010
836,а-ҩны́ҵҟа,1676,155.4,SRC-010
837,а-ҩа́ха-ра,1673,155.2,SRC-010
838,а́-мц,1673,155.2,SRC-010
839,а́-ҧ·ха-ра,1673,155.2,SRC-010
840,а́-қәиҭ-заа-ра,1671,155.0,SRC-010
841,зны́,1671,155.0,SRC-010
842,а́ҭәа·шьа-ра,1669,154.8,SRC-010
843,а́-ҩада,1668,154.7,SRC-010
844,хы́мҧада,1667,154.6,SRC-010
845,а-маа́ҭ,1664,154.3,SRC-010
846,а-з·аа́и-ра,1663,154.2,SRC-010
847,а-ҳәа́р,1663,154.2,SRC-010
848,а-бҕа́,1660,153.9,SRC-010
849,а-р:ҳа-ра́,1656,153.6,SRC-010
850,а-з·га-ра́,1652,153.2,SRC-010
851,иагьа́,1652,153.2,SRC-010
852,ана́џьалбаит,1650,153.0,SRC-010
853,а́-д-заа-ра,1649,152.9,SRC-010
854,а-ҧ·жәа-ра́,1647,152.7,SRC-010
855,а-қәҵа-ра́,1646,152.7,SRC-010
856,а́-нагӡара,1646,152.7,SRC-010
857,а́иҧшра,1644,152.5,SRC-010
858,а-з·а́аигәа·ха-ра,1643,152.4,SRC-010
859,а-ҭаҭы́н,1640,152.1,SRC-010
860,даҽаӡәы́,1639,152.0,SRC-010
861,а-иа-заа-ра́,1633,151.4,SRC-010
862,а-х·цәа́жәа-ра,1632,151.4,SRC-010
863,а-бжьа-заа-ра́,1630,151.2,SRC-010
864,а-цә·га-ра́,1630,151.2,SRC-010
865,а́и·д·гыла-ра,1626,150.8,SRC-010
866,а́-ҧхьаҩ,1623,150.5,SRC-010
867,а́-шьҭыбжь,1622,150.4,SRC-010
868,а-мҩаду́,1619,150.1,SRC-010
869,ҧы́ҭк,1617,150.0,SRC-010
870,а-қәра́,1615,149.8,SRC-010
871,а-ха́ҵара,1614,149.7,SRC-010
872,а́-зна,1614,149.7,SRC-010
873,а-хаҭы́ҧуаҩ,1612,149.5,SRC-010
874,а́ибашьҩы,1611,149.4,SRC-010
875,а́-ҵа·гыла-ра,1610,149.3,SRC-010
876,а-ҿа-заа-ра́,1608,149.1,SRC-010
877,а-хы́бра,1607,149.0,SRC-010
878,а-ҩы́шьҭы·х-ра,1607,149.0,SRC-010
879,а-ҷкәы́на,1607,149.0,SRC-010
880,а́хьӡ-заа-ра,1607,149.0,SRC-010
881,а-хьа́·ҳәы-ра,1605,148.8,SRC-010
882,а-бы́рг,1604,148.8,SRC-010
883,а́дырҩаҽны,1603,148.7,SRC-010
884,а-хадара́,1598,148.2,SRC-010
885,а-ҵа́бырг,1595,147.9,SRC-010
886,а-р:хиа-ра́,1591,147.5,SRC-010
887,а-ҳәа́мҭа,1591,147.5,SRC-010
888,А.,1591,147.5,SRC-010
889,а́-қә·ҧа-ра,1589,147.4,SRC-010
890,за́а,1589,147.4,SRC-010
891,а́идара,1579,146.4,SRC-010
892,а-хацәа́,1576,146.2,SRC-010
893,а-хы́ла·ҧш-ра,1576,146.2,SRC-010
894,а-р:ҕәҕәа-ра́,1574,146.0,SRC-010
895,адәахьы́,1574,146.0,SRC-010
896,а́аигәара,1570,145.6,SRC-010
897,а́-ҳара·к-ра,1569,145.5,SRC-010
898,а-ха́ра,1566,145.2,SRC-010
899,а-хьа-ра́,1559,144.6,SRC-010
900,а́-иаҵәа,1558,144.5,SRC-010
901,а́жә-ра,1554,144.1,SRC-010
902,иҭабу́п,1553,144.0,SRC-010
903,а-ҧы́р·ҵ-ра,1550,143.7,SRC-010
904,уамашәа́,1550,143.7,SRC-010
905,а-ха́·р:шҭ-ра,1545,143.3,SRC-010
906,Бебиа,1545,143.3,SRC-010
907,есымша́,1545,143.3,SRC-010
908,а-шәы-заа-ра́,1544,143.2,SRC-010
909,а́-хьшәашәа,1543,143.1,SRC-010
910,егьа́,1542,143.0,SRC-010
911,а-хәарҭа́,1539,142.7,SRC-010
912,а́-хьӡ-заа-ра,1539,142.7,SRC-010
913,а́-д·гала-ра,1536,142.4,SRC-010
914,а́и·л·р:га-ра,1534,142.3,SRC-010
915,а́-еҵәа,1532,142.1,SRC-010
916,а-џьы́ба,1530,141.9,SRC-010
917,а-ҩа-ра́,1529,141.8,SRC-010
918,иа́алырҟьаны,1529,141.8,SRC-010
919,а́-мчыбжь,1527,141.6,SRC-010
920,а́иҧылара,1522,141.2,SRC-010
921,а́и·ҵ·х-ра,1520,141.0,SRC-010
922,а́-пату,1514,140.4,SRC-010
923,а-ҭәы́,1513,140.3,SRC-010
924,а́-ла·р:ҟә-ра,1511,140.1,SRC-010
925,а-мини́стрра,1504,139.5,SRC-010
926,а-у́сзуҩы,1501,139.2,SRC-010
927,а́-ма·да-ра,1499,139.0,SRC-010
928,а-з·не́и-ра,1497,138.8,SRC-010
929,а́-шьақәы·р:гыла-ра,1496,138.7,SRC-010
930,а-нага́н,1494,138.6,SRC-010
931,а́-цар,1494,138.6,SRC-010
932,а-ҧы́нҵа,1493,138.5,SRC-010
933,а́у·жь-ра,1493,138.5,SRC-010
934,наҟ-а́аҟ,1492,138.4,SRC-010
935,а́-лашьцара,1491,138.3,SRC-010
936,а́-шәҭ,1489,138.1,SRC-010
937,Баҭыр,1487,137.9,SRC-010
938,а-на́хәа·ҧш-ра,1485,137.7,SRC-010
939,а́·чча-ра,1480,137.3,SRC-010
940,а́ишәа,1480,137.3,SRC-010
941,аиҳа́раӡак,1478,137.1,SRC-010
942,еиҭа́х,1476,136.9,SRC-010
943,а-бзоура́,1475,136.8,SRC-010
944,а-хаҿса́хьа,1474,136.7,SRC-010
945,а-хиа́,1474,136.7,SRC-010
946,а-на́ҩс,1473,136.6,SRC-010
947,а́-ҧыр-ра,1472,136.5,SRC-010
948,хҩы́,1471,136.4,SRC-010
949,ҳәара́да,1471,136.4,SRC-010
950,а-ҧшра́,1469,136.2,SRC-010
951,аицәа́,1469,136.2,SRC-010
952,а́-заҵә,1467,136.0,SRC-010
953,а́а·ха-ра,1466,136.0,SRC-010
954,ҧы́ҭрак,1466,136.0,SRC-010
955,а́-ла·тәа-ра,1465,135.9,SRC-010
956,а́-ц·ца-ра,1465,135.9,SRC-010
957,а́-ҧха·шьа-ра,1465,135.9,SRC-010
958,аа́·ха-ра,1465,135.9,SRC-010
959,а-зхара́,1464,135.8,SRC-010
960,даҽакы́,1463,135.7,SRC-010
961,а-ҽ·аан·кы́ла-ра,1457,135.1,SRC-010
962,а́иба·ба-ра,1456,135.0,SRC-010
963,а́-з·ха-ра,1455,134.9,SRC-010
964,а-ҳақьы́м,1454,134.8,SRC-010
965,а-ӡы́хь,1453,134.8,SRC-010
966,а́и·м·да-ра,1451,134.6,SRC-010
967,аиҵбы́,1447,134.2,SRC-010
968,а-иа́рҭа,1443,133.8,SRC-010
969,Сталин,1443,133.8,SRC-010
970,а-федера́циа,1440,133.5,SRC-010
971,а-ны́ҳәа-ра,1439,133.5,SRC-010
972,Аҧсны́тәи,1435,133.1,SRC-010
973,цәгьа́,1435,133.1,SRC-010
974,а́-дыр-ра,1434,133.0,SRC-010
975,а́зныказы,1433,132.9,SRC-010
976,а-институ́т,1432,132.8,SRC-010
977,а-ҧе́нџьыр,1432,132.8,SRC-010
978,а́-шьақәы·р:ҕәҕәа-ра,1432,132.8,SRC-010
979,Ҭырқәтәыла,1429,132.5,SRC-010
980,а́аҧса-ра,1428,132.4,SRC-010
981,и́-ҵегь,1428,132.4,SRC-010
982,а́аҩна·ла-ра,1427,132.3,SRC-010
983,а́-ламыс,1425,132.2,SRC-010
984,а-ҵыс-ра́,1424,132.1,SRC-010
985,а-жәҩахы́р,1420,131.7,SRC-010
986,а-ҭа·кы-заа-ра́,1419,131.6,SRC-010
987,а-ҳа́бла,1417,131.4,SRC-010
988,а́-ла·гӡа-ра,1415,131.2,SRC-010
989,а-шьы-ра́,1413,131.0,SRC-010
990,а-ша́ра,1408,130.6,SRC-010
991,а́-шара,1408,130.6,SRC-010
992,а-шара́,1407,130.5,SRC-010
993,а́-ҭ,1407,130.5,SRC-010
994,ма́мзар,1403,130.1,SRC-010
995,а́-махә,1402,130.0,SRC-010
996,алла́ҳ,1399,129.7,SRC-010
997,а-ҭы́,1398,129.7,SRC-010
998,а-маӡаны́ҟәгаҩ,1397,129.6,SRC-010
999,а́-кәаша-ра,1397,129.6,SRC-010
1000,а-х·т-ра́,1392,129.1,SRC-010
1001,а-ҧырха́га·ха-ра,1392,129.1,SRC-010
1002,а-қәы́ҧш,1388,128.7,SRC-010
1003,а́-лакә,1388,128.7,SRC-010
1004,гәаны́ла,1388,128.7,SRC-010
1005,а-маҵура́,1387,128.6,SRC-010
1006,о,1387,128.6,SRC-010
1007,а́ҳасабала,1385,128.4,SRC-010
1008,а-ба́рҵа,1384,128.4,SRC-010
1009,а-хара́,1384,128.4,SRC-010
1010,а́-хәшә,1383,128.3,SRC-010
1011,Гагра,1382,128.2,SRC-010
1012,а-ҭынха́,1380,128.0,SRC-010
1013,а-ҭӡа́мц,1380,128.0,SRC-010
1014,а-ҿа́·ла-ра,1380,128.0,SRC-010
1015,ҳа́рҭ,1380,128.0,SRC-010
1016,а-ҽ·а́ан·кыла-ра,1379,127.9,SRC-010
1017,а-лша́ра,1378,127.8,SRC-010
1018,еиуеиҧшы́м,1377,127.7,SRC-010
1019,а-па́ртиа,1375,127.5,SRC-010
1020,а-чы́мазаҩ,1375,127.5,SRC-010
1021,а-ҵыхәтәаны́,1374,127.4,SRC-010
1022,а-ҩна́-заа-ра,1371,127.1,SRC-010
1023,избан а́кәзар,1371,127.1,SRC-010
1024,а-гәа́кьа,1369,127.0,SRC-010
1025,Адгәыр,1368,126.9,SRC-010
1026,Лакоба,1368,126.9,SRC-010
1027,а·а́аха-ра,1367,126.8,SRC-010
1028,а́илкаара,1367,126.8,SRC-010
1029,а-зы·не́и-ра,1365,126.6,SRC-010
1030,И.,1364,126.5,SRC-010
1031,а́-рха,1363,126.4,SRC-010
1032,Наҳар,1363,126.4,SRC-010
1033,а́-ҵ·шь-ра,1362,126.3,SRC-010
1034,а-ҿиара́,1360,126.1,SRC-010
1035,а́-д·тәала-заа-ра,1355,125.7,SRC-010
1036,а-р:ҵыс-ра́,1351,125.3,SRC-010
1037,а́-лы·р:ша-ра,1351,125.3,SRC-010
1038,аиа́шазы,1351,125.3,SRC-010
1039,а́ҩсҭаа,1350,125.2,SRC-010
1040,а́-цә,1349,125.1,SRC-010
1041,иа́шаны,1349,125.1,SRC-010
1042,а-ҧ·ҟа-ра́,1347,124.9,SRC-010
1043,мчы́ла,1345,124.7,SRC-010
1044,изакәу́,1344,124.6,SRC-010
1045,а-ҭ·ҟьа-ра́,1342,124.5,SRC-010
1046,и́рласны,1340,124.3,SRC-010
1047,а́илазаара,1339,124.2,SRC-010
1048,и-а-хҟьаны́,1334,123.7,SRC-010
1049,а-ҿа·гы́ла-заа-ра,1332,123.5,SRC-010
1050,а-нацәа́,1331,123.4,SRC-010
1051,а-ҵәы́,1325,122.9,SRC-010
1052,ҭы́нч,1319,122.3,SRC-010
1053,а-ла́ба,1315,122.0,SRC-010
1054,а-лаба́,1315,122.0,SRC-010
1055,а́-р:с-ра,1313,121.8,SRC-010
1056,а-ҩнаҭа́,1312,121.7,SRC-010
1057,а́-лас-ра,1312,121.7,SRC-010
1058,а́-қә·шаҳаҭ-заа-ра,1311,121.6,SRC-010
1059,а-разҟы́,1310,121.5,SRC-010
1060,а-ба́ҳча,1309,121.4,SRC-010
1061,иаҳагьы́,1306,121.1,SRC-010
1062,а-ҭы́·жь-ра,1304,120.9,SRC-010
1063,а-хы́·ҵәа-ра,1301,120.7,SRC-010
1064,а-з·ҿлы́мҳа-ра,1300,120.6,SRC-010
1065,а́-ҵа·ҩ-ра,1299,120.5,SRC-010
1066,а́-бжа,1298,120.4,SRC-010
1067,а-ны́ҳәа,1295,120.1,SRC-010
1068,а́-ҭаа-ра,1295,120.1,SRC-010
1069,а́-қә·ҧш-ра,1294,120.0,SRC-010
1070,акагьы́,1294,120.0,SRC-010
1071,а-шәа́рҭа-заа-ра,1289,119.5,SRC-010
1072,а́-жәҩа,1289,119.5,SRC-010
1073,а́-хьча,1289,119.5,SRC-010
1074,а-напхга́ра,1288,119.4,SRC-010
1075,а́шырҳәа,1288,119.4,SRC-010
1076,а-шәахәа́,1287,119.4,SRC-010
1077,а-хы́қә,1285,119.2,SRC-010
1078,а́-маҵ,1285,119.2,SRC-010
1079,а-ҧсы́ӡ,1284,119.1,SRC-010
1080,Саида,1284,119.1,SRC-010
1081,а́идгыла,1283,119.0,SRC-010
1082,а-р:гәа́ҟ-ра,1282,118.9,SRC-010
1083,а-хы́мҩаҧгашьа,1282,118.9,SRC-010
1084,Асҭанда,1281,118.8,SRC-010
1085,а-р:ҭы́нч-ра,1280,118.7,SRC-010
1086,а́-ла·гала-ра,1280,118.7,SRC-010
1087,а-рҿи́амҭа,1279,118.6,SRC-010
1088,а-тәы́м,1279,118.6,SRC-010
